frame,x,y,visible
184,2242.9535128094153,1234.1102586382526,0
185,2243.016449391861,1234.0122688011127,0
186,2243.0793859743067,1233.9142789639727,0
187,2243.1423225567523,1233.8162891268328,0
188,2243.205259139198,1233.7182992896928,0
189,2243.2681957216437,1233.6203094525529,0
190,2243.3311323040894,1233.522319615413,0
191,2243.394068886535,1233.424329778273,0
192,2243.4570054689807,1233.326339941133,0
193,2243.5199420514264,1233.228350103993,0
194,2243.582878633872,1233.1303602668531,0
195,2243.6458152163177,1233.0323704297132,0
196,2243.7087517987634,1232.9343805925732,0
197,2243.771688381209,1232.8363907554333,0
198,2243.8346249636547,1232.7384009182933,0
199,2243.8975615461004,1232.6404110811534,0
200,2243.960498128546,1232.5424212440134,0
