frame,x,y,visible
53,1489.4189902461687,1421.8169518962259,0
54,1495.231700118184,1421.8406026951686,0
55,1501.0444099901995,1421.8642534941114,0
56,1506.8571198622149,1421.8879042930541,0
57,1512.6698297342302,1421.911555091997,0
58,1518.4825396062456,1421.9352058909396,0
59,1524.295249478261,1421.9588566898824,0
60,1530.1079593502764,1421.9825074888251,0
61,1535.9206692222917,1422.006158287768,0
62,1541.733379094307,1422.0298090867107,0
63,1547.5460889663225,1422.0534598856534,0
64,1553.3587988383379,1422.0771106845962,0
65,1559.1715087103532,1422.100761483539,0
66,1564.9842185823686,1422.1244122824817,0
67,1570.796928454384,1422.1480630814244,0
68,1576.6096383263994,1422.1717138803672,0
69,1582.4223481984147,1422.19536467931,0
70,1588.2350580704301,1422.2190154782527,0
71,1594.0477679424455,1422.2426662771954,0
72,1599.8604778144609,1422.2663170761382,0
73,1605.6731876864762,1422.289967875081,0
74,1611.4858975584916,1422.3136186740237,0
75,1617.298607430507,1422.3372694729665,0
76,1623.1113173025224,1422.3609202719092,0
77,1628.9240271745377,1422.384571070852,0
78,1634.7367370465531,1422.4082218697947,0
79,1640.5494469185685,1422.4318726687375,0
80,1646.3621567905839,1422.4555234676802,0
81,1652.1748666625992,1422.479174266623,0
82,1657.9875765346146,1422.5028250655657,0
83,1663.80028640663,1422.5264758645085,0
84,1669.6129962786454,1422.5501266634512,0
85,1675.4257061506607,1422.573777462394,0
86,1681.2384160226761,1422.5974282613367,0
87,1687.0511258946915,1422.6210790602795,0
88,1692.8638357667069,1422.6447298592223,0
89,1698.6765456387222,1422.668380658165,0
90,1704.4892555107376,1422.6920314571078,0
91,1710.301965382753,1422.7156822560505,0
92,1716.1146752547684,1422.7393330549933,0
93,1721.9273851267837,1422.762983853936,0
94,1727.7400949987991,1422.7866346528788,0
95,1733.5528048708145,1422.8102854518215,0
96,1739.3655147428299,1422.8339362507643,0
97,1745.1782246148452,1422.857587049707,0
98,1750.9909344868606,1422.8812378486498,0
99,1756.803644358876,1422.9048886475925,0
100,1762.6163542308914,1422.9285394465353,0
101,1768.4290641029068,1422.952190245478,0
102,1774.2417739749221,1422.9758410444208,0
103,1780.0544838469375,1422.9994918433636,0
104,1785.8671937189529,1423.0231426423063,0
105,1791.6799035909683,1423.046793441249,0
106,1797.4926134629836,1423.0704442401918,0
107,1803.305323334999,1423.0940950391346,0
108,1809.1180332070144,1423.1177458380773,0
109,1814.9307430790298,1423.14139663702,0
110,1820.7434529510451,1423.1650474359628,0
111,1826.5561628230605,1423.1886982349056,0
112,1832.3688726950759,1423.2123490338483,0
113,1838.1815825670913,1423.235999832791,0
114,1843.9942924391066,1423.2596506317338,0
115,1849.807002311122,1423.2833014306766,0
116,1855.6197121831374,1423.3069522296194,0
117,1861.4324220551528,1423.330603028562,0
118,1867.2451319271681,1423.3542538275049,0
119,1873.0578417991835,1423.3779046264476,0
120,1878.8705516711989,1423.4015554253904,0
121,1884.6832615432143,1423.4252062243331,0
122,1890.4959714152296,1423.4488570232759,0
123,1896.308681287245,1423.4725078222186,0
124,1902.1213911592604,1423.4961586211614,0
125,1907.9341010312758,1423.5198094201041,0
126,1913.7468109032911,1423.543460219047,0
127,1919.5595207753065,1423.5671110179896,0
128,1925.3722306473219,1423.5907618169324,0
129,1931.1849405193373,1423.6144126158752,0
130,1936.9976503913526,1423.638063414818,0
131,1942.810360263368,1423.6617142137607,0
132,1948.6230701353834,1423.6853650127034,0
133,1954.4357800073988,1423.7090158116462,0
134,1960.2484898794141,1423.732666610589,0
135,1966.0611997514295,1423.7563174095317,0
136,1971.873909623445,1423.7799682084744,0
137,1977.6866194954603,1423.8036190074172,0
138,1983.4993293674756,1423.82726980636,0
139,1989.312039239491,1423.8509206053027,0
140,1995.1247491115064,1423.8745714042454,0
141,2000.9374589835218,1423.8982222031882,0
142,2006.7501688555371,1423.921873002131,0
143,2012.5628787275525,1423.9455238010737,0
144,2018.375588599568,1423.9691746000165,0
145,2024.1882984715833,1423.9928253989592,0
146,2030.0010083435986,1424.016476197902,0
147,2035.813718215614,1424.0401269968447,0
148,2041.6264280876294,1424.0637777957875,0
149,2047.4391379596448,1424.0874285947302,0
150,2053.25184783166,1424.111079393673,0
151,2059.0645577036753,1424.1347301926157,0
152,2064.8772675756904,1424.1583809915585,0
153,2070.6899774477056,1424.1820317905012,0
154,2076.5026873197207,1424.205682589444,0
155,2082.315397191736,1424.2293333883867,0
156,2088.128107063751,1424.2529841873295,0
157,2093.940816935766,1424.2766349862723,0
158,2099.7535268077813,1424.300285785215,0
159,2105.5662366797965,1424.3239365841578,0
160,2111.3789465518116,1424.3475873831005,0
161,2117.1916564238268,1424.3712381820433,0
162,2123.004366295842,1424.394888980986,0
163,2128.817076167857,1424.4185397799288,0
164,2134.629786039872,1424.4421905788715,0
165,2140.4424959118874,1424.4658413778143,0
166,2146.2552057839025,1424.489492176757,0
167,2152.0679156559177,1424.5131429756998,0
168,2157.880625527933,1424.5367937746425,0
169,2163.693335399948,1424.5604445735853,0
170,2169.506045271963,1424.584095372528,0
171,2175.3187551439783,1424.6077461714708,0
172,2181.1314650159934,1424.6313969704136,0
173,2186.9441748880085,1424.6550477693563,0
174,2192.7568847600237,1424.678698568299,0
175,2198.569594632039,1424.7023493672418,0
176,2204.382304504054,1424.7260001661846,0
177,2210.195014376069,1424.7496509651273,0
178,2216.0077242480843,1424.77330176407,0
179,2221.8204341200994,1424.7969525630128,0
180,2227.6331439921146,1424.8206033619556,0
181,2233.4458538641297,1424.8442541608983,0
182,2239.258563736145,1424.867904959841,0
183,2245.07127360816,1424.8915557587839,0
184,2250.883983480175,1424.9152065577266,0
185,2256.6966933521903,1424.9388573566694,0
186,2262.5094032242055,1424.962508155612,0
187,2268.3221130962206,1424.9861589545549,0
188,2274.1348229682358,1425.0098097534976,0
189,2279.947532840251,1425.0334605524404,0
190,2285.760242712266,1425.0571113513831,0
191,2291.572952584281,1425.0807621503259,0
192,2297.3856624562964,1425.1044129492686,0
193,2303.1983723283115,1425.1280637482114,0
194,2309.0110822003267,1425.1517145471541,0
195,2314.823792072342,1425.175365346097,0
196,2320.636501944357,1425.1990161450396,0
197,2326.449211816372,1425.2226669439824,0
198,2332.2619216883872,1425.2463177429252,0
199,2338.0746315604024,1425.269968541868,0
200,2343.8873414324175,1425.2936193408107,0
201,2349.7000513044327,1425.3172701397534,0
202,2355.512761176448,1425.3409209386962,0
203,2361.325471048463,1425.364571737639,0
204,2367.138180920478,1425.3882225365817,0
205,2372.9508907924933,1425.4118733355244,0
206,2378.7636006645084,1425.4355241344672,0
207,2384.5763105365236,1425.45917493341,0
208,2390.3890204085387,1425.4828257323527,0
209,2396.201730280554,1425.5064765312954,0
210,2402.014440152569,1425.5301273302382,0
211,2407.827150024584,1425.553778129181,0
212,2413.6398598965993,1425.5774289281237,0
213,2419.4525697686145,1425.6010797270665,0
214,2425.2652796406296,1425.6247305260092,0
215,2431.0779895126448,1425.648381324952,0
216,2436.89069938466,1425.6720321238947,0
217,2442.703409256675,1425.6956829228375,0
218,2448.51611912869,1425.7193337217802,0
219,2454.3288290007054,1425.742984520723,0
220,2460.1415388727205,1425.7666353196657,0
221,2465.9542487447357,1425.7902861186085,0
222,2471.766958616751,1425.8139369175512,0
223,2477.579668488766,1425.837587716494,0
224,2483.392378360781,1425.8612385154368,0
225,2489.2050882327962,1425.8848893143795,0
226,2495.0177981048114,1425.9085401133223,0
227,2500.8305079768265,1425.932190912265,0
228,2506.6432178488417,1425.9558417112078,0
229,2512.455927720857,1425.9794925101505,0
230,2518.268637592872,1426.0031433090933,0
231,2524.081347464887,1426.026794108036,0
232,2529.8940573369023,1426.0504449069788,0
233,2535.7067672089174,1426.0740957059215,0
234,2541.5194770809326,1426.0977465048643,0
235,2547.3321869529477,1426.121397303807,0
236,2553.144896824963,1426.1450481027498,0
237,2558.957606696978,1426.1686989016926,0
238,2564.770316568993,1426.1923497006353,0
239,2570.5830264410083,1426.216000499578,0
240,2576.3957363130235,1426.2396512985208,0
241,2582.2084461850386,1426.2633020974636,0
242,2588.0211560570538,1426.2869528964063,0
243,2593.833865929069,1426.310603695349,0
244,2599.646575801084,1426.3342544942918,0
245,2605.459285673099,1426.3579052932346,0
246,2611.2719955451144,1426.3815560921773,0
247,2617.0847054171295,1426.40520689112,0
248,2622.8974152891446,1426.4288576900628,0
249,2628.71012516116,1426.4525084890056,0
250,2634.522835033175,1426.4761592879483,0
251,2640.33554490519,1426.499810086891,0
252,2646.1482547772052,1426.5234608858339,0
253,2651.9609646492204,1426.5471116847766,0
254,2657.7736745212355,1426.5707624837194,0
255,2663.5863843932507,1426.5944132826621,0
256,2669.399094265266,1426.6180640816049,0
257,2675.211804137281,1426.6417148805476,0
258,2681.024514009296,1426.6653656794904,0
259,2686.8372238813113,1426.6890164784331,0
260,2692.6499337533264,1426.7126672773759,0
261,2698.4626436253416,1426.7363180763186,0
262,2704.2753534973567,1426.7599688752614,0
263,2710.088063369372,1426.7836196742041,0
264,2715.900773241387,1426.807270473147,0
265,2721.713483113402,1426.8309212720897,0
266,2727.5261929854173,1426.8545720710324,0
267,2733.3389028574325,1426.8782228699752,0
268,2739.1516127294476,1426.901873668918,0
269,2744.9643226014628,1426.9255244678607,0
270,2750.777032473478,1426.9491752668034,0
271,2756.589742345493,1426.9728260657462,0
272,2762.402452217508,1426.996476864689,0
273,2768.2151620895233,1427.0201276636317,0
274,2774.0278719615385,1427.0437784625744,0
275,2779.8405818335536,1427.0674292615172,0
276,2785.653291705569,1427.09108006046,0
277,2791.466001577584,1427.1147308594027,0
278,2797.278711449599,1427.1383816583455,0
279,2803.0914213216142,1427.1620324572882,0
280,2808.9041311936294,1427.185683256231,0
281,2814.7168410656445,1427.2093340551737,0
282,2820.5295509376597,1427.2329848541165,0
283,2826.342260809675,1427.2566356530592,0
284,2832.15497068169,1427.280286452002,0
285,2837.967680553705,1427.3039372509447,0
286,2843.7803904257203,1427.3275880498875,0
287,2849.5931002977354,1427.3512388488302,0
288,2855.4058101697506,1427.374889647773,0
289,2861.2185200417657,1427.3985404467157,0
290,2867.031229913781,1427.4221912456585,0
291,2872.843939785796,1427.4458420446012,0
292,2878.656649657811,1427.469492843544,0
