frame,x,y,visible
175,1095.315642115454,592.7554680207112,0
176,1095.276144239616,592.796630934148,0
177,1095.2366463637782,592.8377938475847,0
178,1095.1971484879402,592.8789567610215,0
179,1095.1576506121023,592.9201196744583,0
180,1095.1181527362644,592.9612825878951,0
181,1095.0786548604265,593.0024455013319,0
182,1095.0391569845885,593.0436084147686,0
183,1094.9996591087506,593.0847713282054,0
184,1094.9601612329127,593.1259342416422,0
185,1094.9206633570748,593.167097155079,0
186,1094.8811654812368,593.2082600685158,0
187,1095.650954903518,590.3834579506694,1
188,1095.6707475785684,590.2146526044702,0
189,1094.9211908773634,590.2439810406466,1
190,1094.8074191979656,590.1642718107106,1
191,1094.6129867917718,590.070927185369,0
192,1095.0961218360808,590.2443285632785,1
193,1095.1147518680239,590.2348627514392,0
194,1095.6428737160702,590.7750874573572,1
195,1095.864431769277,590.9694126959961,1
196,1096.0488014398215,591.1339062129492,0
197,1096.2331711103661,591.2983997299024,0
198,1095.5342899385605,590.5183602861396,1
199,1095.4189235634653,590.3720395819847,1
200,1095.350780588437,590.2694660288522,0
201,1095.2826376134085,590.1668924757197,0
202,1095.21449463838,590.0643189225872,0
203,1095.1463516633517,589.9617453694547,0
204,1095.0782086883232,589.8591718163221,0
205,1095.0100657132948,589.7565982631896,0
206,1094.9419227382664,589.6540247100571,0
207,1095.955500531556,589.8906494669703,1
208,1096.0359942905002,589.8350644922533,1
209,1096.121059673722,589.7806419768893,0
210,1096.2061250569436,589.7262194615254,0
211,1096.2911904401653,589.6717969461614,0
212,1096.376255823387,589.6173744307974,0
213,1096.0357964769128,590.4729834495382,1
214,1096.0359462687709,590.6001622853653,0
215,1096.236577760473,590.1512339606386,1
216,1096.2841499898532,590.0308071508566,1
217,1096.3374603469763,589.9686540077279,0
218,1096.3907707040994,589.9065008645991,0
219,1096.6014133949623,589.5283733334373,1
220,1096.660242472215,589.4580165852973,1
221,1096.7440819507365,589.3354305308787,0
222,1096.8051893873317,589.4376373387813,1
223,1096.8820719764328,589.3838466477836,0
224,1096.6492534598985,588.8175956198992,1
225,1096.5606018552426,588.6216976353385,1
226,1096.522722346468,588.420457953487,0
227,1096.495533959997,588.6737761062461,1
228,1096.460928367053,588.6117345411405,0
229,1096.5829548663673,588.8437229899841,1
230,1096.5552172199687,588.8155436055912,1
231,1096.5538334165333,588.8226097475394,0
232,1096.552449613098,588.8296758894877,0
233,1096.5510658096625,588.836742031436,0
234,1096.3802532677387,589.1234401562931,1
235,1096.340458933535,589.1939005782148,0
236,1096.1252678016829,589.0404409771371,1
237,1096.036478552825,589.0483521247087,0
238,1096.0020228479566,588.8735351292203,1
239,1095.9840741771134,588.8014182043407,1
240,1095.929131506827,588.7470049847058,0
241,1095.8741888365405,588.6925917650708,0
242,1095.5558844305158,587.0815645150896,1
243,1095.4761359676907,586.6863559562024,1
244,1095.3655617559841,586.2438981189373,0
245,1095.1110686158158,586.5410435554894,1
246,1094.9564361817281,586.325002117096,0
247,1095.1163835163206,586.5809651797083,1
248,1095.16231299269,586.6284877854878,1
249,1095.134698540813,586.5909940961282,0
250,1095.1070840889358,586.5535004067685,0
251,1095.0794696370588,586.5160067174089,0
252,1095.0518551851817,586.4785130280493,0
253,1095.0242407333046,586.4410193386897,0
254,1094.9966262814276,586.40352564933,0
255,1094.9690118295505,586.3660319599704,0
256,1094.9413973776734,586.3285382706108,0
257,1094.9137829257963,586.2910445812512,0
258,1102.1921796612176,589.5054690938773,1
259,1102.5279700775836,589.664082033862,1
260,1103.2272288902604,589.9603151916003,0
261,1115.162906925605,589.2881051958046,1
